market;category_id;name;path;depth;source_url
SK;3085;Detské kaše;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Detské kaše;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3087;Detské čaje;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Detské nápoje | Detské čaje;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3091;Detské šťavy;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Detské nápoje | Detské šťavy;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3093;Detské snacky;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Detské snacky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3090;Dojčenské mlieka;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Dojčenské mlieka;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3089;Príkrmy a výživy;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Príkrmy a výživy;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4441;Špeciálne dojčenské mlieka;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detská výživa | Špeciálne dojčenské mlieka;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2716;Detské fľaše a učiace hrnčeky;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detské fľaše na pitie | Detské fľaše a učiace hrnčeky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2425;Detské podbradníky a slintáčky;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Detské podbradníky a slintáčky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2421;Dojčenské fľaše;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Dojčenské fľaše;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5970;Savičky;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Doplnky pre dojčenské fľaše | Savičky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6008;Ohrievače dojčenských fliaš;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Ohrievače dojčenských fliaš;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2424;Sterilizátory dojčenských potrieb;Heureka.sk | Detský tovar | Detská výživa a kŕmenie | Sterilizátory dojčenských potrieb;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2139;Cumlíky;Heureka.sk | Detský tovar | Dojčenské potreby | Cumlíky a doplnky | Cumlíky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5968;Klipy na cumlíky;Heureka.sk | Detský tovar | Dojčenské potreby | Cumlíky a doplnky | Klipy na cumlíky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5969;Krabičky na cumlíky;Heureka.sk | Detský tovar | Dojčenské potreby | Cumlíky a doplnky | Krabičky na cumlíky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1750;Nočníky pre deti;Heureka.sk | Detský tovar | Dojčenské potreby | Nočníky pre deti;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2715;Odsávačky hlienov;Heureka.sk | Detský tovar | Dojčenské potreby | Odsávačky hlienov;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4808;Osušky pre bábätká;Heureka.sk | Detský tovar | Kúpanie detí | Detské osušky | Osušky pre bábätká;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3027;Teplomery do vody pre bábätká;Heureka.sk | Detský tovar | Kúpanie detí | Teplomery do vody pre bábätká;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2428;Vaničky a vedierka;Heureka.sk | Detský tovar | Kúpanie detí | Vaničky a vedierka;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5567;Dojčiace korále;Heureka.sk | Detský tovar | Pre matku | Dojčenie | Dojčiace korále;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2703;Odsávačky materského mlieka;Heureka.sk | Detský tovar | Pre matku | Dojčenie | Odsávačky materského mlieka;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2635;Tehotenské a dojčiace vankúše;Heureka.sk | Detský tovar | Pre matku | Dojčenie | Tehotenské a dojčiace vankúše;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2434;Vložky do podprsenky;Heureka.sk | Detský tovar | Pre matku | Dojčenie | Vložky do podprsenky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2319;Detské plienky;Heureka.sk | Detský tovar | Prebaľovanie | Detské plienky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4809;Hygienické podložky na prebaľovanie;Heureka.sk | Detský tovar | Prebaľovanie | Hygienické podložky na prebaľovanie;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3743;Koše na plienky;Heureka.sk | Detský tovar | Prebaľovanie | Koše na plienky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5389;Plienkové torty;Heureka.sk | Detský tovar | Prebaľovanie | Plienkové torty;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2138;Prebaľovacie podložky;Heureka.sk | Detský tovar | Prebaľovanie | Prebaľovacie podložky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8446;Vrecká do koša na plienky;Heureka.sk | Detský tovar | Prebaľovanie | Vrecká do koša na plienky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4807;Detské deky;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské deky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2338;Detské pestúnky;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské pestúnky a monitory dychu | Detské pestúnky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8581;Monitory dychu;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské pestúnky a monitory dychu | Monitory dychu;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8584;Sety pestúnek a monitorov dychu;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské pestúnky a monitory dychu | Sety pestúnek a monitorov dychu;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2443;Zavinovačky;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské spacie vaky a zavinovačky | Zavinovačky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2814;Detské vreckáre;Heureka.sk | Detský tovar | Vybavenie detskej izby | Detské vreckáre;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2376;Hracie podložky;Heureka.sk | Detský tovar | Vybavenie detskej izby | Hracie deky, podložky a hrazdičky | Hracie podložky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5916;Kolotoče nad postieľku;Heureka.sk | Detský tovar | Vybavenie detskej izby | Kolotoče nad postieľku;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3163;Ležadlá pre bábätká;Heureka.sk | Detský tovar | Vybavenie detskej izby | Ležadlá pre bábätká;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5315;Penové puzzle;Heureka.sk | Detský tovar | Vybavenie detskej izby | Penové puzzle;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1506;Bazény;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Bazény;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2689;Detské bazény;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Detské bazény;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1701;Bazénové fólie;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Bazénové fólie;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1559;Bazénové protiprúdy;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Bazénové protiprúdy;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1561;Bazénové príslušenstvo;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Bazénové príslušenstvo;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2688;Ohrev vody k bazénom;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Ohrev vody k bazénom;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1692;Osvetlenie k bazénom;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Osvetlenie k bazénom;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1693;Podložky pod bazén;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Podložky pod bazén;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1694;Schodíky k bazénom;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Schodíky k bazénom;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4841;Zastrešenie bazénov;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Doplnky k bazénom | Zastrešenie bazénov;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6507;Kúpacie kade;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Kúpacie kade;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8389;Vonné esencie do vírivky;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Vonné esencie do vírivky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2724;Vírivky;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Vírivky;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2690;Záhradné sprchy;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Záhradné sprchy;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1557;Bazénová chémia;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Čistenie bazénov | Bazénová chémia;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1558;Bazénové filtrácie;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Čistenie bazénov | Bazénové filtrácie;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4842;Bazénové skimmery;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Čistenie bazénov | Bazénové skimmery;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1560;Bazénové vysávače;Heureka.sk | Dielňa, stavba, záhrada | Bazény a doplnky | Čistenie bazénov | Bazénové vysávače;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5196;Piktogramy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Bezpečnostné značenie | Piktogramy;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6887;Výstražné pásky a reťaze;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Bezpečnostné značenie | Výstražné pásky a reťaze;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6888;Výstražné stĺpiky a kužele;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Bezpečnostné značenie | Výstražné stĺpiky a kužele;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4235;Dielenské ohrievače;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenské ohrievače;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4164;Dielenské svietidlá;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenské svietidlá;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5913;Dielenské ležadlá;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Dielenské ležadlá;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5881;Dielenské skrine;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Dielenské skrine;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5871;Dielenské stoličky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Dielenské stoličky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2894;Dielenské stoly a ponky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Dielenské stoly a ponky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2882;Kufre a organizéry na náradie;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Kufre a organizéry na náradie;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6352;Montážne vozíky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Montážne vozíky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2389;Skladové regály;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Dielenský nábytok | Skladové regály;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2374;Hasiace prístroje;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Hasiace prístroje a hydranty | Hasiace prístroje;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5983;Hydrantové systémy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Hasiace prístroje a hydranty | Hydrantové systémy;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2390;Prepravné vozíky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Manipulačná technika | Prepravné vozíky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5975;Prísavky na sklo;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Manipulačná technika | Prísavky na sklo;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2388;Rudle;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Manipulačná technika | Rudle;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5965;Zdvíhacie magnety;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Manipulačná technika | Zdvíhacie magnety;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6815;Zdvíhacie stoly a plošiny;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Manipulačná technika | Zdvíhacie stoly a plošiny;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2105;Priemyselné váhy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Priemyselné váhy;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5377;Sťahovacie pásky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Sťahovacie pásky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4136;Odsávače prachu a pilín;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Upratovacia technika | Odsávače prachu a pilín;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5411;Podlahové umývacie stroje;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Upratovacia technika | Podlahové umývacie stroje;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5993;Umývacie stoly a vane;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Upratovacia technika | Umývacie stoly a vane;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4980;Zametacie stroje;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Upratovacia technika | Zametacie stroje;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3756;Zveráky a zvierky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Dielenské vybavenie | Zveráky a zvierky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2872;Elektrocentrály;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Elektrocentrály;4;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3757;Hobľovačky a naťahovačky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Obrábanie | Hobľovačky a naťahovačky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6107;Lisovacia technika;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Obrábanie | Lisovacia technika;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4258;Sústruhy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Obrábanie | Sústruhy a príslušenstvo | Sústruhy;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3626;Ochranné okuliare;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Ochranné okuliare;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5769;Ochranné prepážky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Ochranné prepážky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3625;Ochranné slúchadlá;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Ochranné slúchadlá;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5688;Ochranné štíty;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Ochranné štíty;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2289;Pracovná obuv;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovná obuv;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8369;Kuchárske nohavice;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Gastro odevy | Kuchárske nohavice;7;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8353;Kuchárske rondony;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Gastro odevy | Kuchárske rondony;7;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8402;Ochranné obleky a overaly;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Ochranné obleky a overaly;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2288;Ostatné pracovné odevy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Ostatné pracovné odevy;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2290;Pracovné rukavice;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Pracovné rukavice;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8535;Pracovné tričká;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Pracovné tričká;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8493;Pracovné čiapky a šatky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné odevy | Pracovné čiapky a šatky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3624;Pracovné prilby;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Ochranné pomôcky | Pracovné prilby;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2889;Kompresory;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Pneumatické zariadenia | Kompresory a príslušenstvo | Kompresory;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4141;Spájkovačky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Spájkovanie | Spájkovačky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6698;Letlampy a horáky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Zváranie | Letlampy a horáky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6802;Zváracie drôty;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Zváranie | Zváracie drôty;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6803;Zváracie elektródy;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Zváranie | Zváracie elektródy;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5562;Zváracie kukly;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Zváranie | Zváracie kukly;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2436;Zváračky;Heureka.sk | Dielňa, stavba, záhrada | Dielňa | Zváranie | Zváračky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2326;Kotly;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Kotly;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1032;Akumulačné kachle;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Akumulačné kachle;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5366;Koše na drevo;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Koše na drevo;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1724;Krbové kachle;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Krbové kachle;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6462;Krbové náradie;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Krbové náradie;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1725;Krbové vložky;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Krbové vložky;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2363;Krby;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Krby;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;5438;Ventilátory na krbové kachle;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Krby a kachle | Ventilátory na krbové kachle;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2071;Podlahové kúrenie;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Podlahové kúrenie;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4253;Hlavice pre radiátory;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Radiátory a príslušenstvo | Hlavice pre radiátory;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1036;Olejové radiátory;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Radiátory a príslušenstvo | Olejové radiátory;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1960;Radiátory;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Radiátory a príslušenstvo | Radiátory;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2070;Vykurovacie telesá;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Radiátory a príslušenstvo | Vykurovacie telesá;6;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2642;Sporáky na tuhé palivá;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Sporáky na tuhé palivá;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;3641;Tepelné čerpadlá;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Tepelné čerpadlá;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4918;Tlakové a expanzné nádoby;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Tlakové a expanzné nádoby;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4099;Vysávače na popol;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Vysávače na popol;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;7015;Dymovody;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Odvod spalín | Dymovody;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;8284;Komínové kefy a štetky;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Odvod spalín | Komínové kefy a štetky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4112;Komínové striešky;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Odvod spalín | Komínové striešky;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;4109;Komíny;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Odvod spalín | Komíny;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1564;Bojlery a ohrievače vody;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Ohrev vody | Bojlery a ohrievače vody;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;2365;Elektrické ohrievače;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Ohrievače | Elektrické ohrievače;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6376;Plynové konvektory;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Ohrievače | Plynové konvektory;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;6377;Tepelné žiariče;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Ohrievače | Tepelné žiariče;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
SK;1037;Teplovzdušné ventilátory;Heureka.sk | Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Ohrievače | Teplovzdušné ventilátory;5;https://www.heureka.sk/direct/xml-export/shops/heureka-sekce.xml
